Time   Number   
ps   
0           2           4
1730          16          18
1740          14          20
1750          18          18
1760          14          16
1770          18          18
1780          17          17
1790          16          18
1800          16          18
1810          17          17
1820          13          17
1830          18          18
1840          14          18
1850          15          15
1860          12          16
1870          14          18
1880          15          17
1890          14          16
1900          16          16
1910          12          16
1920          14          20
1930          17          21
1940          14          18
1950          15          17
1960          16          16
1970          13          17
1980          12          16
1990          15          19
2000          15          19
2010          16          16
2020          13          13
2030          14          18
2040          13          15
2050          14          20
2060          12          18
2070          14          16
2080          12          22
2090          13          19
2100          14          18
2110          12          16
2120          13          17
2130          13          17
2140          15          17
2150          14          20
2160          15          19
2170          16          18
2180          13          17
2190          13          15
2200          10          20
2210          12          18
2220          16          18
2230          17          17
2240          14          20
2250          15          21
2260          15          17
2270          16          18
2280          12          16
2290          12          20
2300          14          22
2310          11          13
2320          12          18
2330          12          18
2340          13          17
2350          11          21
2360          15          19
2370          15          19
2380          13          15
2390          13          23
2400          14          20
2410          14          18
2420          13          17
2430          15          19
2440          12          16
2450          15          19
2460          13          19
2470          15          17
2480          15          19
2490          16          18
2500          16          24
2510          19          23
2520          15          23
2530          17          19
2540          15          17
2550          17          17
2560          15          19
2570          13          19
2580          14          14
2590          15          15
2600          15          17
2610          15          15
2620          14          16
2630          15          17
2640          15          15
2650          12          14
2660          12          16
2670          14          14
2680          14          14
2690          15          15
2700          11          13
2710          11          13
2720          14          16
2730          12          16
2740          13          19
2750          14          16
2760          14          20
2770          17          21
2780          16          20
2790          14          20
2800          14          18
2810          14          16
2820          14          14
2830          12          20
2840          16          20
2850          14          16
2860          16          22
2870          16          22
2880          12          20
2890          13          17
2900          14          18
2910          15          17
2920          14          20
2930          14          20
2940          18          20
2950          17          21
2960          17          19
2970          18          20
2980          16          24
2990          17          21
3000          16          20
3010          18          26
3020          19          25
3030          19          25
3040          14          16
3050          17          19
3060          15          15
3070          13          17
3080          16          18
3090          15          23
3100          18          18
3110          17          25
3120          15          23
3130          15          17
3140          15          19
3150          15          21
3160          15          19
3170          17          21
3180          13          23
3190          14          22
3200          15          19
3210          14          24
3220          14          18
3230          15          21
3240          15          19
3250          15          21
3260          14          20
3270          15          21
3280          16          16
3290          14          20
3300          11          17
3310          10          16
3320          10          22
3330          13          27
3340          16          20
3350          12          16
3360          14          22
3370          14          20
3380          15          23
3390          17          21
3400          16          18
3410          14          24
3420          10          16
3430          16          20
3440          14          18
3450          12          20
3460          11          19
3470          13          17
3480          15          19
3490          12          18
3500          14          20
3510          13          17
3520          13          21
3530          14          18
3540          12          14
3550          10          14
3560          13          13
3570          12          12
3580          13          15
3590          12          14
3600          13          15
3610          14          18
3620          11          15
3630          14          16
3640          13          19
3650          12          14
3660          13          19
3670          14          16
3680          16          20
3690          12          16
3700          15          19
3710          15          17
3720          14          18
3730          13          17
3740          14          18
3750          16          18
3760          15          19
3770          13          19
3780          12          18
3790          12          16
3800          13          15
3810          13          15
3820          12          18
3830          12          18
3840          11          23
3850          14          18
3860          11          21
3870          13          19
3880          13          17
3890          11          19
3900          14          16
3910          13          19
3920          15          21
3930          13          19
3940          12          16
3950          12          14
3960          12          12
3970          13          17
3980          13          13
3990          12          20
4000          15          19
4010          13          19
4020          15          21
4030          13          13
4040          12          20
4050          12          16
4060          11          17
4070          12          16
4080          14          20
4090          18          18
4100          11          19
4110          11          19
4120          13          21
4130          12          18
4140          12          14
4150          14          24
4160          18          20
4170          17          19
4180          12          18
4190          16          16
4200          14          24
4210          15          25
4220          13          21
4230          17          17
4240          15          17
4250          16          20
4260          16          18
4270          14          20
4280          12          18
4290          14          18
4300          15          15
4310          16          20
4320          14          18
4330          17          17
4340          14          20
4350          18          22
4360          16          22
4370          18          20
4380          16          18
4390          15          17
4400          17          19
4410          13          17
4420          15          23
4430          15          15
4440          17          19
4450          17          21
4460          16          20
4470          15          17
4480          16          28
4490          14          18
4500          16          22
4510          15          17
4520          17          19
4530          11          19
4540          13          17
4550          13          23
4560          15          19
4570          18          20
4580          17          23
4590          17          19
4600          14          20
4610          11          17
4620          18          20
4630          16          18
4640          16          20
4650          13          17
4660          12          16
4670          14          16
4680          17          19
4690          16          18
4700          12          16
4710          12          14
4720          13          15
4730          14          16
4740          15          19
4750          14          18
4760          13          15
4770          12          18
4780          12          14
4790          16          20
4800          15          17
4810          15          21
4820          12          14
4830          17          21
4840          18          18
4850          15          17
4860          15          19
4870          16          20
4880          13          19
4890           9          17
4900          14          14
4910          11          17
4920          13          17
4930          15          19
4940          15          23
4950          14          18
4960          14          22
4970          14          20
4980          16          20
4990          16          18
5000          15          21
5010          16          18
5020          19          23
5030          17          21
5040          15          23
5050          16          20
5060          16          18
5070          14          20
5080          15          21
5090          16          24
5100          13          21
5110          13          17
5120          14          24
5130          16          22
5140          13          17
5150          14          18
5160          17          19
5170          14          20
5180          14          22
5190          16          22
5200          13          21
5210          17          21
5220          15          17
5230          15          21
5240          16          18
5250          16          20
5260          16          22
5270          17          23
5280          14          18
5290          17          23
5300          18          20
5310          16          18
5320          16          16
5330          13          15
5340          16          16
5350          14          16
5360          15          17
5370          15          15
5380          11          17
5390          14          16
5400          15          17
5410          16          18
5420          16          16
5430          15          19
5440          14          16
5450          16          20
5460          13          17
5470          16          22
5480          15          15
5490          14          14
5500          13          13
5510          14          16
5520          12          16
5530          16          16
5540          14          16
5550          14          22
5560          17          17
5570          14          18
5580          11          15
5590          16          18
5600          15          17
5610          15          15
5620          17          23
5630          13          19
5640          17          19
5650          16          18
5660          18          20
5670          16          20
5680          15          15
5690          17          19
5700          15          21
5710          15          19
5720          18          18
5730          16          22
5740          19          21
5750          16          20
5760          20          20
5770          18          20
5780          13          19
5790          13          17
5800          13          19
5810          17          21
5820          13          19
5830          16          16
5840          13          23
5850          16          20
5860          18          20
5870          18          18
5880          14          16
5890          16          18
5900          16          18
5910          14          16
5920          13          19
5930          14          18
5940          13          19
5950          13          19
5960          13          21
5970          15          15
5980          16          18
5990          10          14
6000          12          12
6010          11          11
6020          14          16
6030          14          16
6040          17          19
6050          16          16
6060          14          16
6070          14          16
6080          15          17
6090          14          16
6100          15          15
6110          12          14
6120          11          15
6130          11          17
6140          11          17
6150          12          16
6160          13          15
6170          13          15
6180          11          13
6190          12          14
6200          11          13
6210          13          15
6220          14          14
6230          13          15
6240          14          14
6250          11          11
6260          10          10
6270          12          12
6280          12          12
6290          13          15
6300          13          13
6310           9          17
6320          12          14
6330          13          15
6340          15          15
6350          16          16
6360          16          16
6370          14          18
6380          14          20
6390          16          18
6400          14          16
6410          15          15
6420          16          16
6430          13          19
6440          16          16
6450          16          16
6460          15          15
6470          14          18
6480          15          17
6490          14          16
6500          15          17
6510          12          20
6520          16          20
6530          14          18
6540          13          17
6550          14          14
6560          13          13
6570          12          16
6580          11          13
6590          14          14
6600          17          19
6610          15          19
6620          13          17
6630          15          15
6640          13          17
6650          15          17
6660          13          17
6670          15          15
6680          14          16
6690          15          19
6700          16          16
6710          12          18
6720          14          18
6730          13          17
6740          15          15
6750          13          17
6760          16          18
6770          15          17
6780          14          18
6790          13          19
6800          11          17
6810          13          17
6820          13          17
6830          12          18
6840          12          16
6850          13          15
6860          13          13
6870          10          16
6880          13          15
6890          12          18
6900          10          18
6910           9          13
6920          12          12
6930          13          13
6940          11          15
6950          11          15
6960          12          14
6970          11          11
